enrollment_id,X_train_feature,dropout_train
51653,18 4 2 2 1 0,1
51654,4 1 1 1 1 0,1
51655,7 2 1 1 2 0,1
51656,18 2 1 1 2 0,1
51657,1 31 1 5 7 6,1
51658,16 19 4 4 11 3,0
51659,18 102 7 6 7 3,0
51660,7 53 1 2 14 5,1
51661,9 17 1 2 3 4,1
51662,25 17 1 1 5 1,1
51663,21 445 6 14 34 17,0
51664,29 15 1 1 6 3,1
51665,11 17 2 2 8 1,1
51666,5 2 1 1 2 0,1
51667,11 95 6 7 7 28,0
51668,7 1 1 2 4 10,1
51669,11 13 1 1 2 1,1
51670,23 12 2 1 5 2,1
51671,14 6 1 1 2 1,1
51672,7 1 1 2 6 1,1
51673,19 8 1 1 1 1,1
51674,18 335 5 8 20 5,0
51675,12 1 1 1 1 0,1
51676,5 5 1 1 1 1,1
51677,36 83 10 9 31 18,0
51678,1 81 5 9 13 15,1
51679,34 1 1 1 1 0,1
51680,1 12 2 2 5 2,1
51681,7 1 1 1 1 0,1
51682,22 18 1 3 2 5,1
51683,14 62 5 8 10 11,1
51684,14 242 6 9 17 50,0
51685,15 2 2 2 6 3,1
51686,13 19 1 2 9 3,1
51687,4 2 1 1 2 0,1
51688,11 1 1 1 2 3,1
51689,37 13 1 2 4 2,1
51690,1 5 1 2 2 0,1
51691,6 215 6 10 15 25,1
51692,7 14 2 2 7 3,1
51693,7 5 1 2 1 1,1
51694,18 1 1 1 1 0,1
51695,1 10 1 1 3 2,1
51696,36 64 7 10 14 9,1
51697,9 87 4 4 5 19,1
51698,7 11 1 2 6 1,1
51699,4 263 8 6 27 82,0
51700,21 4 1 1 2 1,1
51701,15 109 2 7 10 24,0
51702,4 4 1 1 2 0,1
51703,25 18 4 3 5 4,0
51704,1 5 1 1 1 1,1
51705,4 181 10 9 23 12,0
51706,19 1 1 1 1 0,0
51707,11 4 1 1 2 0,1
51708,1 6 1 1 3 1,1
51709,9 9 2 3 1 2,1
51710,18 48 1 1 4 4,1
51711,4 6 1 1 6 0,1
51712,15 28 1 1 13 4,1
51713,18 39 5 4 8 4,0
51714,34 3 1 1 3 0,1
51715,11 17 1 1 3 4,1
51716,6 10 1 1 3 2,1
51717,1 72 4 7 13 5,1
51718,9 186 8 4 14 39,1
51719,31 43 1 2 5 5,1
51720,10 11 1 1 2 2,1
51721,12 21 1 2 7 1,0
51722,7 50 2 3 6 6,1
51723,25 7 2 2 3 1,1
51724,15 37 1 2 4 11,1
51725,13 14 1 2 3 3,1
51726,31 1 1 1 1 0,1
51727,4 19 1 2 8 3,1
51728,18 7 1 1 3 0,1
51729,16 180 3 7 13 13,0
51730,13 1 1 1 1 0,1
51731,0 1 1 1 5 6,1
51732,1 8 1 1 2 1,1
51733,7 64 3 3 20 6,0
51734,11 12 1 1 2 3,1
51735,35 36 2 2 5 0,1
51736,4 1 1 1 1 0,1
51737,4 10 1 1 7 0,1
51738,20 19 1 1 1 5,1
51739,7 127 6 6 18 29,1
51740,7 39 2 3 3 6,1
51741,7 3 1 1 2 0,1
51742,33 48 2 3 6 0,0
51743,4 7 1 1 2 1,1
51744,15 11 1 2 5 1,1
51745,15 330 11 8 34 66,0
51746,12 6 1 1 2 1,1
51747,7 1 1 1 2 0,1
51748,4 208 6 9 19 65,1
51749,7 4 1 1 1 0,1
51750,21 2 1 1 2 0,1
51751,7 104 9 8 36 23,0
51752,0 6 1 1 2 1,1
51753,24 2 2 2 2 0,1
51754,7 4 1 1 2 0,1
51755,21 12 1 1 2 1,1
51756,16 149 3 6 35 15,1
51757,16 4 1 1 4 0,0
51758,18 77 2 5 7 7,1
51759,15 17 2 2 2 6,1
51760,3 2 2 2 2 0,1
51761,2 1 1 1 1 0,1
51762,7 62 2 1 10 7,1
51763,1 7 1 1 2 1,1
51764,4 9 3 3 2 0,1
51765,16 77 10 8 14 18,0
51766,15 29 1 1 9 7,1
51767,27 35 2 2 9 8,1
51768,32 2 1 1 2 0,1
51769,25 10 1 1 3 2,1
51770,25 6 1 1 2 1,1
51771,3 118 2 6 8 31,1
51772,6 9 1 2 2 2,1
51773,15 15 1 1 5 0,0
51774,11 13 1 1 1 0,1
51775,4 36 3 3 8 3,1
51776,16 4 1 1 4 0,1
51777,7 162 4 5 8 30,1
51778,23 15 3 3 7 2,1
51779,13 1 1 1 1 0,1
51780,22 1 1 1 1 0,1
51781,2 269 7 12 30 7,0
51782,3 6 1 1 2 1,1
51783,15 49 3 5 9 11,0
51784,16 60 6 8 24 8,1
51785,11 15 1 2 1 3,1
51786,33 202 3 7 12 1,0
51787,23 10 1 1 2 2,1
51788,36 6 1 1 2 1,1
51789,35 1 1 1 1 0,1
51790,7 4 1 1 2 0,1
51791,14 250 4 11 8 69,1
51792,4 53 2 2 6 15,1
51793,4 12 1 2 4 2,1
51794,12 1 1 1 1 0,1
51795,18 1 1 1 1 0,1
51796,17 23 1 1 2 5,1
51797,21 1 1 1 1 0,1
51798,15 273 6 9 34 65,1
51799,18 1 1 1 1 0,1
51800,0 6 1 1 3 1,1
51801,9 7 1 1 3 1,1
51802,4 116 4 7 6 6,0
51803,7 77 2 2 10 14,1
51804,21 2 1 1 2 0,1
51805,9 12 1 1 1 4,1
51806,15 17 1 1 7 3,1
51807,30 43 2 2 10 2,1
51808,5 191 9 11 9 39,0
51809,4 1 1 1 1 0,1
51810,16 12 1 1 2 4,1
51811,7 291 11 12 56 7,0
51812,34 7 2 2 4 0,1
51813,14 20 1 2 4 4,1
51814,21 18 1 1 3 2,0
51815,28 1 1 1 1 0,1
51816,34 64 4 5 3 11,1
51817,23 1 1 1 1 0,1
51818,38 282 7 7 12 42,0
51819,1 6 1 1 1 1,1
51820,7 132 4 8 11 2,1
51821,12 20 3 4 6 0,0
51822,4 52 3 8 12 2,1
51823,15 1 1 1 3 0,1
51824,4 89 15 16 5 12,0
51825,18 210 3 8 28 5,0
51826,11 25 1 2 5 3,1
51827,7 57 2 2 16 3,1
51828,7 11 1 1 1 3,1
51829,34 1 1 1 1 0,1
51830,34 2 1 1 2 0,1
51831,4 22 3 6 10 3,1
51832,1 57 5 3 18 4,1
51833,7 376 8 9 42 51,0
51834,37 7 3 2 3 1,1
51835,11 29 1 2 4 0,1
51836,7 1 1 1 3 2,1
51837,11 39 2 3 4 8,0
51838,3 1 1 1 1 0,1
51839,21 23 1 3 1 4,1
51840,18 111 6 6 15 6,1
51841,15 39 1 2 5 10,0
51842,11 22 1 3 5 3,1
51843,1 3 1 1 2 0,1
51844,23 87 1 1 3 4,1
51845,20 17 1 1 1 2,1
51846,25 1 1 1 1 0,1
51847,2 1 1 1 1 0,1
51848,15 300 12 15 35 65,0
51849,37 1 1 1 1 0,1
51850,11 1 1 1 1 0,1
51851,4 259 11 10 23 59,0
51852,26 3 1 2 2 0,1
51853,32 1 1 1 1 0,1
51854,9 2 1 1 2 0,1
51855,33 2 1 1 2 0,1
51856,29 106 5 12 10 20,0
51857,11 7 1 1 5 0,1
51858,11 19 1 2 2 4,1
51859,16 9 1 3 6 1,1
51860,11 124 3 5 6 27,0
51861,6 32 1 1 10 0,1
51862,38 23 1 3 3 6,1
51863,11 16 1 1 8 1,1
51864,15 398 12 12 54 93,0
51865,29 7 1 1 5 0,1
51866,28 11 1 1 5 2,1
51867,11 15 1 1 6 2,1
51868,7 169 5 5 15 30,1
51869,38 4 1 1 3 0,1
51870,4 264 10 7 34 45,0
51871,1 7 1 1 3 0,1
51872,1 3 1 1 3 0,1
51873,15 187 10 10 26 37,0
51874,9 2 1 1 2 0,1
51875,16 1 1 1 1 0,1
51876,11 32 1 1 5 6,1
51877,25 23 1 1 10 3,0
51878,8 1 1 1 1 0,1
51879,4 8 1 1 2 2,1
51880,13 13 2 2 3 3,1
51881,9 34 3 3 3 7,0
51882,5 9 2 1 8 0,1
51883,7 1 1 1 1 0,1
51884,4 82 2 3 10 22,1
51885,2 15 2 3 5 3,1
51886,9 49 3 7 16 1,1
51887,7 152 7 7 15 40,0
51888,37 3 2 2 3 0,0
51889,1 1 1 1 1 0,1
51890,3 1 1 1 1 0,1
51891,33 122 3 6 3 9,1
51892,4 160 9 7 30 7,1
51893,11 21 1 1 5 4,1
51894,35 6 1 1 2 0,1
51895,6 11 1 2 5 1,1
51896,7 32 1 1 6 3,1
51897,1 111 4 7 13 26,0
51898,26 2 1 1 2 0,1
51899,3 5 1 1 3 0,1
51900,11 22 2 2 4 0,1
51901,18 68 2 2 23 8,1
51902,11 51 1 2 1 13,1
51903,12 808 17 16 66 153,0
51904,16 3 1 2 3 0,0
51905,1 122 6 7 14 5,1
51906,0 3 1 1 1 0,1
51907,9 6 1 1 2 1,1
51908,22 22 1 1 3 6,1
51909,38 5 1 2 2 0,1
51910,16 22 2 3 13 1,1
51911,22 6 1 1 1 1,1
51912,15 15 2 2 2 2,1
51913,9 6 1 1 1 1,1
51914,11 8 1 2 2 1,1
51915,3 1 1 1 1 0,1
51916,17 2 1 1 2 0,1
51917,18 3 1 1 3 0,1
51918,25 12 1 2 1 4,1
51919,20 1 1 1 5 0,1
51920,15 108 2 4 19 21,1
51921,15 1 1 1 1 0,1
51922,0 411 8 8 29 59,0
51923,4 26 1 3 10 5,1
51924,17 138 3 3 4 15,1
51925,1 15 1 1 3 4,0
51926,26 1 1 1 1 0,1
51927,14 1 1 1 1 0,1
51928,4 9 1 1 2 2,1
51929,37 1 1 1 1 0,1
51930,15 43 3 6 5 10,1
51931,15 51 1 3 13 9,1
51932,8 21 1 1 8 0,1
51933,2 36 3 4 13 3,1
51934,18 25 1 2 8 5,1
51935,13 251 11 13 35 72,0
51936,9 3 1 1 3 0,1
51937,28 1 1 1 3 0,1
51938,7 1 1 1 3 1,1
51939,15 4 1 1 1 1,1
51940,1 35 3 3 10 16,1
51941,15 63 4 5 20 11,1
51942,9 27 2 3 2 6,1
51943,32 5 1 1 1 1,1
51944,12 50 5 4 16 9,1
51945,33 152 4 3 9 15,0
51946,23 235 7 10 15 25,0
51947,9 9 1 2 3 1,1
51948,7 20 1 2 8 1,1
51949,4 27 1 1 6 7,1
51950,12 2 2 2 2 0,1
51951,15 141 4 9 13 36,0
51952,25 16 2 3 8 2,0
51953,4 32 1 3 4 9,1
51954,7 42 1 2 10 0,1
51955,7 101 7 8 13 13,1
51956,11 81 2 2 12 15,0
51957,2 2 1 2 2 0,1
51958,13 83 3 7 5 7,0
51959,26 85 1 5 3 6,1
51960,4 274 18 9 4 77,0
51961,22 307 8 13 28 84,0
51962,7 16 1 1 5 1,1
51963,28 227 5 9 12 26,1
51964,15 137 7 13 43 58,0
51965,28 4 1 1 1 1,1
51966,15 107 6 9 17 17,0
51967,31 764 19 15 40 96,0
51968,18 192 11 11 16 44,0
51969,9 7 1 2 3 1,1
51970,26 5 3 2 3 1,1
51971,15 15 1 1 4 4,1
51972,13 6 1 1 2 1,1
51973,9 1 1 1 1 0,1
51974,12 3 1 1 1 0,1
51975,31 7 1 1 3 1,1
51976,11 48 2 5 10 0,0
51977,21 8 1 2 2 1,0
51978,14 65 3 5 10 12,1
51979,27 49 5 6 14 11,1
51980,4 21 1 3 6 1,1
51981,6 391 9 11 19 48,0
51982,8 276 7 9 44 8,0
51983,7 7 1 1 4 1,0
51984,7 1 1 1 1 0,1
51985,1 8 1 1 1 2,1
51986,15 95 10 16 19 31,0
51987,4 269 17 9 31 80,0
51988,7 1 1 1 1 0,1
51989,4 302 10 10 61 16,0
51990,7 44 2 3 19 5,1
51991,0 74 1 2 6 11,1
51992,4 67 1 2 17 12,1
51993,11 1 1 1 1 0,1
51994,9 7 1 1 2 1,1
51995,13 1 1 1 2 5,1
51996,0 14 1 1 1 1,1
51997,11 25 1 1 4 0,1
51998,30 7 1 1 4 1,1
51999,18 108 4 7 10 21,1
52000,11 37 1 3 2 1,0
52001,15 3 1 1 2 0,1
52002,11 73 1 1 8 21,1
52003,14 1 1 1 1 0,1
52004,12 2 1 1 2 0,1
52005,4 69 3 4 5 15,0
52006,24 5 1 1 2 1,1
52007,4 4 1 1 4 0,1
52008,12 15 1 2 8 2,0
52009,16 28 2 3 15 3,1
52010,2 25 2 3 5 5,1
52011,12 64 1 3 6 8,1
52012,11 1 1 2 2 1,1
52013,1 67 9 10 8 2,1
52014,7 1 1 1 1 0,1
52015,13 9 1 3 1 1,1
52016,7 29 2 3 11 2,1
52017,3 12 3 3 5 1,1
52018,22 8 1 1 3 1,1
52019,0 1 1 1 1 0,1
52020,18 153 3 5 10 18,1
52021,13 151 5 8 10 13,0
52022,21 4 1 1 4 0,1
52023,16 536 16 12 55 83,0
52024,22 31 3 3 4 12,0
52025,23 12 1 2 5 2,1
52026,24 29 2 3 6 7,1
52027,22 29 1 2 2 7,1
52028,7 28 3 2 8 6,1
52029,28 17 1 1 6 3,1
52030,37 1 1 1 1 0,1
52031,27 31 1 2 2 7,1
52032,22 620 16 14 75 136,0
52033,31 1 1 1 1 0,1
52034,15 1 1 1 1 0,1
52035,37 4 1 1 3 0,1
52036,13 5 2 2 2 2,1
52037,2 22 1 1 5 2,1
52038,16 57 2 3 15 13,1
52039,7 184 5 6 19 23,0
52040,7 1 1 1 1 0,1
52041,30 4 1 1 2 0,1
52042,5 1 1 1 1 0,1
52043,11 1 1 1 1 0,1
52044,19 7 1 1 2 0,1
52045,7 553 18 13 83 102,0
52046,1 59 2 4 23 1,1
52047,31 5 2 2 5 0,1
52048,7 110 3 5 20 13,1
52049,15 138 4 5 14 16,1
52050,21 6 1 1 2 1,1
52051,11 10 2 2 2 1,1
52052,17 20 3 2 8 0,1
52053,11 1 1 1 1 0,1
52054,22 34 1 3 1 11,1
52055,19 1 1 1 1 0,1
52056,1 2 1 1 2 0,1
52057,7 7 2 2 3 1,1
52058,0 10 1 2 5 1,1
52059,11 34 1 3 4 9,1
52060,25 2 1 1 2 0,1
52061,25 2 1 1 2 0,0
52062,9 599 15 20 60 164,0
52063,9 1 1 1 1 0,1
52064,4 98 6 8 12 27,1
52065,15 43 2 2 11 12,1
52066,1 12 1 1 5 2,1
52067,37 8 1 1 5 1,0
52068,21 584 19 15 41 99,0
52069,15 123 2 7 4 26,1
52070,7 16 1 2 1 3,1
52071,18 305 10 10 28 56,0
52072,7 12 2 3 3 1,1
52073,13 31 2 2 3 8,1
52074,15 371 16 8 95 74,0
52075,3 6 1 1 2 0,1
52076,0 12 1 1 8 1,1
52077,11 4 1 1 4 0,1
52078,2 1 1 1 1 0,1
52079,15 137 5 4 21 33,0
52080,1 559 21 12 81 91,0
52081,2 356 9 17 28 3,0
52082,11 10 1 1 2 1,1
52083,20 3 1 1 1 0,1
52084,10 11 1 1 4 2,1
52085,11 11 1 1 2 2,1
52086,7 19 1 1 3 3,1
52087,9 41 3 3 11 6,1
52088,28 65 3 3 9 18,0
52089,0 14 2 3 3 2,1
52090,7 82 4 8 28 17,1
52091,16 2 2 1 2 0,1
52092,22 8 1 1 1 1,1
52093,15 1 1 1 1 0,1
52094,21 1 1 1 1 0,1
52095,1 122 4 7 7 33,0
52096,12 101 4 8 8 1,0
52097,26 95 3 5 7 7,1
52098,9 11 1 2 4 1,1
52099,9 5 1 2 1 0,1
52100,26 20 2 2 11 3,1
52101,1 1 1 1 1 0,1
52102,18 183 6 8 34 17,0
52103,2 90 2 7 6 15,0
52104,5 15 2 2 3 3,1
52105,9 43 1 2 6 11,0
52106,11 12 1 1 3 3,1
52107,3 49 3 5 9 10,1
52108,15 4 1 1 1 1,1
52109,31 2 1 1 2 0,1
52110,0 80 3 4 23 7,1
52111,18 155 5 7 27 0,0
52112,20 426 7 7 34 14,0
52113,15 279 5 12 35 63,0
52114,11 1 1 1 1 0,1
52115,1 1 1 1 1 0,1
52116,14 16 1 1 4 3,1
52117,1 1 1 1 1 0,1
52118,8 10 1 1 4 2,1
52119,4 22 1 1 8 5,1
52120,0 1 1 1 1 0,1
52121,1 106 2 5 17 19,1
52122,15 30 1 2 7 7,1
52123,22 266 9 13 15 76,0
52124,11 2 1 1 2 0,1
52125,11 19 1 1 5 3,0
52126,5 1 1 1 1 0,1
52127,9 6 1 1 1 1,1
52128,9 8 1 1 7 0,1
52129,16 11 1 1 6 0,1
52130,16 2 1 1 2 0,1
52131,13 30 3 2 7 9,1
52132,16 1 1 1 1 0,1
52133,6 8 1 1 8 0,1
52134,9 12 1 1 2 1,0
52135,35 4 1 1 2 0,1
52136,1 14 1 1 7 2,1
52137,3 7 2 3 3 1,1
52138,9 1 1 1 1 0,1
52139,7 36 2 4 15 2,1
52140,18 1 1 1 1 0,1
52141,11 1 1 1 1 0,1
52142,2 1 1 1 1 0,1
52143,16 29 1 2 2 6,1
52144,25 2 1 1 2 0,1
52145,32 55 10 9 22 2,0
52146,6 2 1 2 2 0,1
52147,9 39 2 4 4 13,1
52148,15 1 1 1 1 0,1
52149,7 110 3 5 12 25,0
52150,18 51 4 3 6 10,1
52151,18 13 1 2 2 4,1
52152,7 1 1 1 1 0,1
52153,1 26 4 5 6 6,0
52154,31 6 1 1 2 1,1
52155,18 1 1 1 1 0,1
52156,15 22 1 1 9 4,1
52157,0 38 2 4 7 6,0
52158,0 1 1 1 1 0,1
52159,22 6 1 2 3 0,1
52160,0 22 1 3 2 3,1
52161,15 9 1 1 2 2,1
52162,20 66 3 5 5 13,1
52163,18 19 1 3 3 5,1
52164,8 1 1 1 2 1,1
52165,33 17 1 1 2 3,1
52166,16 1004 15 14 42 81,0
52167,30 44 2 2 11 10,1
52168,2 6 1 1 2 1,1
52169,12 324 5 3 36 14,1
52170,4 53 5 4 5 11,1
52171,26 24 1 1 1 4,1
52172,18 33 1 2 10 6,1
52173,21 6 1 1 1 1,1
52174,38 9 1 1 4 1,1
52175,9 1 1 1 1 0,1
52176,16 5 1 1 5 0,1
52177,14 83 5 6 14 19,0
52178,18 25 4 5 4 0,1
52179,19 69 4 4 7 7,1
52180,18 41 2 3 8 0,1
52181,4 157 8 12 35 38,0
52182,11 74 2 4 5 2,0
52183,0 344 6 10 19 31,0
52184,21 5 1 1 2 0,1
52185,12 17 1 2 5 3,1
52186,2 72 5 8 13 6,1
52187,25 1 1 1 1 0,1
52188,11 18 1 1 1 6,1
52189,13 26 2 2 2 7,1
52190,18 3 1 1 2 0,1
52191,15 273 8 10 34 63,0
52192,12 671 17 15 80 56,0
52193,15 30 1 1 3 9,1
52194,12 13 2 2 2 2,1
52195,18 7 1 1 3 1,1
52196,25 135 3 5 10 19,0
52197,16 5 1 1 5 0,1
52198,15 1 1 1 1 0,1
52199,1 9 1 2 2 1,1
52200,4 121 4 6 15 23,1
52201,1 13 2 1 6 1,1
52202,15 118 3 6 4 27,1
52203,4 445 11 14 42 101,0
52204,2 33 2 1 12 6,0
52205,18 38 3 4 4 1,1
52206,7 46 1 2 7 4,1
52207,11 273 7 10 18 77,0
52208,4 12 1 3 1 4,0
52209,21 8 1 2 2 1,1
52210,36 1 1 1 1 0,1
52211,27 29 2 2 5 8,0
52212,1 21 1 2 3 6,1
52213,14 16 1 1 3 4,1
52214,15 1 1 1 1 0,1
52215,18 141 5 5 12 28,1
52216,0 6 1 1 2 1,1
52217,8 68 3 8 14 13,0
52218,0 559 10 17 35 52,0
52219,2 3 2 2 3 0,1
52220,9 344 18 15 36 35,0
52221,30 8 2 2 4 1,1
52222,5 6 1 1 2 1,1
52223,16 3 1 1 3 0,1
52224,9 1 1 1 1 0,1
52225,16 19 6 5 8 1,1
52226,37 9 1 1 1 2,1
52227,3 322 7 11 24 67,1
52228,36 1 1 1 1 0,1
52229,38 1 1 1 1 0,1
52230,18 114 5 9 17 30,0
52231,1 13 1 1 1 4,1
52232,15 231 6 10 16 57,0
52233,15 195 2 5 32 42,1
52234,15 18 1 3 3 5,1
52235,1 89 2 7 11 22,1
52236,7 40 2 2 12 5,0
52237,9 6 1 1 1 1,1
52238,13 38 4 7 8 6,1
52239,13 121 3 2 21 20,1
52240,25 1 1 1 1 0,1
52241,21 18 2 3 3 3,1
52242,7 7 7 7 18 0,1
52243,16 7 1 1 4 1,1
52244,7 8 1 1 2 1,1
52245,1 11 2 2 7 1,1
52246,18 18 2 3 7 3,1
52247,16 1 1 1 1 0,0
52248,7 19 2 1 4 2,0
52249,3 263 10 9 62 55,0
52250,27 158 8 8 19 30,0
52251,4 203 8 8 28 51,0
52252,12 68 3 8 3 21,0
52253,1 10 1 2 4 1,1
52254,27 3 1 1 1 0,1
52255,26 651 14 12 19 51,0
52256,18 44 1 1 4 1,1
52257,0 475 6 10 13 53,0
52258,18 19 2 2 7 2,0
52259,23 6 1 1 2 1,1
52260,7 63 2 6 12 13,0
52261,4 23 1 1 3 2,1
52262,30 1 1 1 1 0,1
52263,11 1 1 1 1 0,1
52264,14 1 1 1 5 1,1
52265,27 174 4 6 19 27,1
52266,13 57 4 4 7 16,1
52267,16 65 2 3 6 7,1
52268,7 167 7 4 14 35,0
52269,17 12 1 1 3 3,1
52270,9 28 1 1 4 6,1
52271,31 10 2 2 5 0,1
52272,0 9 1 3 2 2,1
52273,22 6 2 1 2 1,1
52274,29 20 1 1 2 4,1
52275,6 1 1 1 1 0,1
52276,33 1 1 1 1 0,1
52277,6 42 2 6 15 19,1
52278,11 25 1 1 4 5,1
52279,7 73 3 4 11 12,0
52280,24 121 5 8 12 2,0
52281,11 44 1 2 11 9,1
52282,4 5 1 1 5 0,1
52283,23 34 2 3 8 8,1
52284,7 1 1 1 1 0,1
52285,1 35 4 7 8 0,0
52286,16 10 2 2 3 2,1
52287,21 15 1 5 2 1,1
52288,10 81 3 5 11 8,1
52289,7 63 4 3 5 6,1
52290,1 2 1 1 2 0,1
52291,15 9 1 1 3 2,1
52292,15 172 4 11 67 34,1
52293,9 158 5 6 18 42,1
52294,7 2 1 1 2 0,1
52295,29 105 8 8 11 14,1
52296,22 14 1 2 2 1,1
52297,18 25 2 3 5 6,1
52298,15 286 9 11 12 90,0
52299,0 6 2 2 3 1,1
52300,22 2 1 1 2 0,1
52301,15 1 1 1 1 0,1
52302,36 4 2 2 3 0,1
52303,16 1 1 1 1 0,1
52304,16 1 1 1 1 0,1
52305,11 4 1 1 4 0,1
52306,12 9 1 1 7 0,1
52307,7 28 1 1 6 1,1
52308,0 2 1 1 2 0,1
52309,31 2 1 1 2 0,1
52310,12 2 1 1 2 0,1
52311,22 5 1 1 1 1,1
52312,1 2 1 1 2 0,1
52313,25 93 7 9 17 28,0
52314,16 1044 18 13 52 113,0
52315,1 1 1 1 1 0,1
52316,4 9 1 2 3 2,1
52317,4 5 1 1 3 1,1
52318,10 5 1 1 1 1,1
52319,18 5 1 1 1 1,1
52320,15 3 1 2 3 0,0
52321,1 95 6 5 20 3,1
52322,30 132 9 11 19 17,0
52323,1 33 2 2 3 0,1
52324,6 29 1 1 2 4,1
52325,15 21 2 2 6 4,1
52326,4 6 1 1 6 0,1
52327,18 67 2 3 8 0,1
52328,13 18 1 1 2 4,1
52329,9 9 1 3 2 2,1
52330,1 1 1 1 1 0,1
52331,13 18 2 2 9 2,1
52332,5 188 5 12 5 21,1
52333,15 104 4 10 8 32,1
52334,6 214 5 6 14 28,1
52335,1 11 1 1 3 1,1
52336,6 43 2 4 10 9,1
52337,16 11 2 2 6 2,1
52338,1 43 2 3 5 14,0
52339,15 73 4 6 30 20,1
52340,18 30 1 2 5 7,1
52341,23 1 1 1 1 0,1
52342,15 4 1 1 1 1,1
52343,1 2 1 1 2 0,1
52344,18 65 2 6 5 10,1
52345,11 62 4 7 8 16,1
52346,33 1 1 1 1 0,1
52347,30 1 1 1 1 0,1
52348,15 286 5 10 29 69,0
52349,11 234 5 4 7 50,1
52350,11 79 1 3 21 0,1
52351,11 156 7 8 17 9,0
52352,24 33 1 2 2 9,1
52353,22 34 3 3 3 8,1
52354,16 144 3 5 16 0,0
52355,15 11 1 1 1 3,1
52356,4 154 10 11 51 11,0
52357,14 33 2 3 4 7,1
52358,23 5 1 1 1 1,1
52359,25 1 1 1 1 0,1
52360,30 836 6 12 37 138,0
52361,23 122 3 4 15 12,1
52362,11 1 1 1 1 0,1
52363,22 40 2 5 8 9,1
52364,7 5 2 2 5 0,1
52365,28 1 1 1 1 0,1
52366,1 189 7 7 19 48,0
52367,1 2 1 1 2 0,1
52368,21 66 3 5 10 8,1
52369,2 372 11 13 21 64,0
52370,7 154 3 6 17 26,0
52371,25 1 1 1 1 0,1
52372,4 1 1 1 1 0,1
52373,2 302 7 12 17 55,1
52374,1 12 1 1 5 1,1
52375,3 111 2 2 7 4,0
52376,31 2 1 1 2 0,1
52377,15 19 1 1 10 1,1
52378,4 183 7 10 16 46,0
52379,7 49 1 2 6 4,0
52380,11 20 1 1 2 4,1
52381,22 33 1 2 10 0,1
52382,1 53 1 4 11 1,1
52383,21 7 1 1 2 2,1
52384,15 29 2 3 7 7,1
52385,34 6 1 2 5 0,1
52386,15 9 1 1 4 1,1
52387,13 1 1 1 1 0,1
52388,38 1 1 1 1 0,1
52389,26 1 1 1 1 0,1
52390,16 21 2 2 7 3,1
52391,7 24 1 1 4 3,1
52392,26 723 7 7 68 74,0
52393,1 148 8 10 10 19,0
52394,11 236 10 12 47 27,0
52395,26 1 1 1 1 0,1
52396,11 152 6 5 23 34,1
52397,4 159 4 13 7 48,0
52398,10 1 1 1 1 0,1
52399,15 1 1 1 1 0,1
52400,15 75 1 1 25 14,1
52401,35 59 3 4 3 14,0
52402,2 44 2 2 12 8,1
52403,11 14 1 2 5 0,1
52404,37 80 4 6 4 12,1
52405,7 62 2 3 7 8,0
52406,7 28 1 1 9 1,1
52407,15 30 1 2 1 11,0
52408,13 1 1 1 1 0,1
52409,18 132 6 8 19 25,0
52410,18 67 2 10 2 13,1
52411,4 179 6 11 13 42,0
52412,23 20 1 2 5 1,1
52413,18 21 2 4 8 3,1
52414,31 1 1 1 1 0,1
52415,17 32 1 2 3 2,1
52416,4 327 7 7 29 96,0
52417,4 1 1 1 1 0,1
52418,17 163 3 3 8 18,1
52419,18 112 4 4 15 20,1
52420,13 1 1 1 1 0,1
52421,15 29 2 3 8 8,1
52422,1 48 1 2 5 11,1
52423,2 7 1 1 2 1,0
52424,15 2 1 1 2 0,1
52425,36 1 1 1 1 0,1
52426,9 205 13 11 34 12,0
52427,24 26 2 2 6 1,1
52428,23 15 1 1 5 2,1
52429,13 1 1 1 1 0,1
52430,30 54 2 2 8 9,1
52431,12 11 1 2 3 2,1
52432,4 156 3 5 27 41,1
52433,7 53 2 3 9 11,0
52434,13 1 1 1 1 0,1
52435,15 1 1 1 1 0,1
52436,4 1 1 1 1 0,1
52437,17 10 1 1 1 1,1
52438,13 9 1 1 6 1,1
52439,4 2 1 1 2 0,1
52440,11 22 1 2 5 2,1
52441,18 18 1 3 2 5,1
52442,16 26 1 1 9 6,1
52443,15 11 1 2 2 3,1
52444,30 1 1 1 1 0,1
52445,18 6 1 1 2 1,1
52446,1 33 2 3 4 3,1
52447,3 1 1 1 1 0,1
52448,36 19 2 2 9 3,1
52449,9 16 1 2 5 3,1
52450,7 1 1 1 1 0,1
52451,25 6 1 1 6 0,1
52452,15 100 6 7 10 25,0
52453,31 9 1 2 8 0,1
52454,21 36 5 7 17 6,1
52455,26 5 1 1 1 1,1
52456,15 239 11 8 33 22,0
52457,18 1 1 1 1 0,1
52458,15 221 10 10 55 63,0
52459,21 33 1 3 2 9,1
52460,7 25 1 2 9 4,1
52461,11 2 1 1 2 0,1
52462,9 15 1 2 3 3,1
52463,22 702 10 14 59 150,0
52464,1 4 1 1 2 0,1
52465,11 21 1 1 3 1,1
52466,5 5 1 1 3 0,1
52467,14 49 1 2 10 0,1
52468,0 13 1 1 2 3,1
52469,34 9 2 2 3 1,1
52470,3 16 3 4 5 1,1
52471,26 27 1 2 2 5,0
52472,1 100 2 3 12 17,1
52473,4 41 3 3 11 6,1
52474,4 1 1 1 6 1,1
